Field=#~Integer~#~50|Field=Designator~String~Designator~125|Field=MountType~String~MountType~125|Field=PackageReference~String~PackageReference~125|Field=Center-X(Mil)~String~Center-X(Mil)~125|Field=Center-X(mm)~String~Center-X(mm)~125|Field=Center-Y(Mil)~String~Center-Y(Mil)~125|Field=Center-Y(mm)~String~Center-Y(mm)~125|Field=Layer~String~Layer~125|Field=Pad-X(Mil)~String~Pad-X(Mil)~125|Field=Pad-X(mm)~String~Pad-X(mm)~125|Field=Pad-Y(Mil)~String~Pad-Y(Mil)~125|Field=Pad-Y(mm)~String~Pad-Y(mm)~125|Field=Ref-X(Mil)~String~Ref-X(Mil)~125|Field=Ref-X(mm)~String~Ref-X(mm)~125|Field=Ref-Y(Mil)~String~Ref-Y(Mil)~125|Field=Ref-Y(mm)~String~Ref-Y(mm)~125|Field=Rotation~String~Rotation~125|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~MCU042A.PrjPcb|ReportField=ProjectFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU042\A\4 - Altium Design Files\MCU042A_DATABASE\MCU042A.PrjPcb|ReportField=Title~Pick and Place For Variant [001] of Project [MCU042A.PrjPcb] (PCB Document : MCU042A.PcbDoc)|ReportField=ReportTime~2:43:37 PM|ReportField=ReportDate~12/17/2018|ReportField=ReportDateTime~12/17/2018 2:43:37 PM|ReportField=OutputName~Pick and Place|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~001|ReportField=TotalQuantity~155|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=EVM_Orderable~BOOSTXL-CC3135|ReportField=CopyrightYear~2018|ReportField=PCB_Layout~Tessolve|ReportField=PCB_Rev~A|ReportField=PRJ_Customer~Public Release|ReportField=PRJ_Engineer~Vince Rodriguez|ReportField=PRJ_Number~MCU042|ReportField=PRJ_Title~BOOSTXL-CC3135|ReportField=SCH_Rev~A|ReportField=TechSupport~http://www.ti.com/support|ReportField=TID~N/A|ReportField=Address1~Not shown in title block|ReportField=Address2~Not shown in title block|ReportField=Address3~Not shown in title block|ReportField=Address4~Not shown in title block|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~Not shown in title block|ReportField=Author~Not shown in title block|ReportField=CheckedBy~Not shown in title block|ReportField=CompanyName~Not shown in title block|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~12/17/2018|ReportField=CurrentTime~2:41:23 PM|ReportField=Date~Not shown in title block|ReportField=DocumentFullPathAndName~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU042\A\4 - Altium Design Files\MCU042A_DATABASE\MCU042A.SchDoc|ReportField=DocumentName~MCU042A.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~Vince Rodriguez|ReportField=Engineer~Vince Rodriguez|ReportField=ImagePath~Not shown in title block|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~12/17/2018|ReportField=Organization~Not shown in title block|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.00:XCorrection=1.00:YCorrection=1.00:PrintKind=0:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=15:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=Letter:PrintScaleMode=1|ReportField=ProjectName~MCU042A.PrjPcb|ReportField=Revision~Use project parameter SCH_Rev|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~5|ReportField=Time~Not shown in title block|ReportField=Title~Cover Sheet|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~MCU042A.PrjPcb|ReportField=DataSourceFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU042\A\4 - Altium Design Files\MCU042A_DATABASE\MCU042A.PrjPcb|ReportField=PCBDataSourceFileName~MCU042A.PcbDoc|ReportField=PCBDataSourceFullPath~\\ent.ti.com\data\pmp_pcb\PMP_PCB\PMP EVM ARCHIVE\MCU_Numbers\MCU042\A\4 - Altium Design Files\MCU042A_DATABASE\MCU042A.PcbDoc|ReportField=PCBConfigurationName~Bare PCB|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
107|R38|SMT|0402|486|12.3444|848|21.5392|Top|509.622|12.9444|848|21.5392|486|12.3444|848|21.5392|180
108|R39|SMT|0402|144.378|3.6672|1079.526|27.41996|Top|168|4.2672|1079.526|27.41996|144.378|3.6672|1079.526|27.41996|180
109|R40|SMT|0402|1880|47.752|988.622|25.111|Top|1880|47.752|1012.244|25.711|1880|47.752|988.622|25.111|270
110|R41|SMT|0402|1772|45.0088|338|8.5852|Top|1795.622|45.6088|338|8.5852|1772|45.0088|338|8.5852|180
111|R42|SMT|0402|487|12.3698|798|20.2692|Top|510.622|12.9698|798|20.2692|487|12.3698|798|20.2692|180
112|R43|SMT|0402|1814|46.0756|613|15.5702|Top|1837.622|46.6756|613|15.5702|1814|46.0756|613|15.5702|180
113|R44|SMT|0402|1814|46.0756|658|16.7132|Top|1790.378|45.4756|658|16.7132|1814|46.0756|658|16.7132|0
114|R45|SMT|0402|1691|42.9514|662|16.8148|Top|1714.622|43.5514|662|16.8148|1691|42.9514|662|16.8148|180
115|R46|SMT|0402|441.102|11.204|671.742|17.06224|Top|464.724|11.804|671.742|17.06224|441.102|11.204|671.742|17.06224|180
116|R47|SMT|0402|1814|46.07559|568|14.4272|Top|1790.378|45.4756|568|14.4272|1814|46.07559|568|14.4272|0
117|R48|SMT|0402|144.378|3.6672|610|15.494|Top|120.756|3.0672|610|15.494|144.378|3.6672|610|15.494|0
118|R51|SMT|0402|2149.21|54.58993|550|13.97|Top|2125.588|53.98994|550|13.97|2149.21|54.58993|550|13.97|0
119|R52|SMT|0402|144.378|3.6672|519.738|13.20135|Top|168|4.2672|519.738|13.20135|144.378|3.6672|519.738|13.20135|180
120|R55|SMT|0402|144.378|3.6672|440|11.176|Top|168|4.2672|440|11.176|144.378|3.6672|440|11.176|180
121|R56|SMT|0603|998|25.3492|137|3.4798|Top|998|25.3492|105.504|2.6798|998|25.3492|137|3.4798|90
122|R58|SMT|0402|1503|38.1762|255|6.477|Top|1503|38.1762|278.622|7.077|1503|38.1762|255|6.477|270
123|R59|SMT|0402|1521.294|38.64087|330.95|8.40613|Top|1544.916|39.24087|330.95|8.40613|1521.294|38.64087|330.95|8.40613|180
124|R60|SMT|0402|1841|46.7614|309|7.8486|Top|1841|46.7614|285.378|7.2486|1841|46.7614|309|7.8486|90
125|R61|SMT|0402|496.678|12.61562|2008.603|51.01852|Top|496.678|12.61562|2032.225|51.61852|496.678|12.61562|2008.603|51.01852|270
126|R62|SMT|0402|690.3|17.53362|1981.044|50.31852|Top|666.678|16.93362|1981.044|50.31852|690.3|17.53362|1981.044|50.31852|0
127|R63|SMT|0402|496.678|12.61562|2136.831|54.27552|Top|496.678|12.61562|2160.454|54.87552|496.678|12.61562|2136.832|54.27552|270
128|R64|SMT|0603|1757|44.6278|1797.217|45.64931|Top|1757|44.6278|1828.713|46.44931|1757|44.6278|1797.217|45.64931|270
129|R65|SMT|0603|311.75|7.91845|224.234|5.69554|Top|280.254|7.11845|224.234|5.69554|311.75|7.91845|224.234|5.69554|0
130|R66|SMT|0603|2047.757|52.01303|1807.931|45.92145|Top|2079.253|52.81303|1807.931|45.92145|2047.757|52.01303|1807.931|45.92145|180
131|R67|SMT|0402|435.4|11.05916|399.3|10.14222|Top|411.778|10.45916|399.3|10.14222|435.4|11.05916|399.3|10.14222|0
132|R68|SMT|0402|1904.187|48.36634|1897.403|48.19405|Top|1880.564|47.76634|1897.403|48.19405|1904.187|48.36634|1897.403|48.19405|0
133|R69|SMT|0402|77.559|1.97|431.794|10.96757|Top|77.559|1.97|455.416|11.56757|77.559|1.97|431.794|10.96757|270
134|R70|SMT|0402|2098.622|53.305|2122.441|53.91|Top|2122.244|53.905|2122.441|53.91|2098.622|53.305|2122.441|53.91|180
135|R71|SMT|0603|752.662|19.11762|2053.603|52.16152|Top|721.166|18.31762|2053.603|52.16152|752.662|19.11762|2053.603|52.16152|0
136|R72|SMT|0402|202.252|5.1372|2010.645|51.07038|Top|225.874|5.7372|2010.645|51.07038|202.252|5.1372|2010.645|51.07038|180
137|R73|SMT|0201|1126.94|28.62428|1122.233|28.50473|Top|1126.94|28.62428|1135.226|28.83473|1126.94|28.62428|1122.233|28.50473|270
138|R74|SMT|0402|1039.708|26.40858|1493.353|37.93116|Top|1059.708|26.91658|1493.353|37.93116|1039.708|26.40858|1493.353|37.93116|180
139|R76|SMT|0402|1175.554|29.85908|1605.776|40.78671|Top|1175.554|29.85908|1585.776|40.27871|1175.554|29.85908|1605.776|40.78671|90
140|SH-J2|N/A|Shunt, 2.54mm, Black|555|14.097|1895|48.133|Top|555|14.097|1895|48.133|555|14.097|1895|48.133|180
141|SH-J3|N/A|Shunt, 2.54mm, Black|655|16.637|1560|39.624|Top|655|16.637|1560|39.624|655|16.637|1560|39.624|90
142|SH-J4|N/A|Shunt, 2.54mm, Black|455|11.557|1560|39.624|Top|455|11.557|1560|39.624|455|11.557|1560|39.624|90
143|SH-J5|N/A|Shunt, 2.54mm, Black|255|6.477|1560|39.624|Top|255|6.477|1560|39.624|255|6.477|1560|39.624|90
144|SH-J7|N/A|Shunt, 2.54mm, Black|1095|27.813|120|3.048|Top|1095|27.813|120|3.048|1095|27.813|120|3.048|90
145|SH-J8|N/A|Shunt, 2.54mm, Black|739.002|18.77065|117.997|2.99713|Top|739.002|18.77065|117.997|2.99713|739.002|18.77065|117.997|2.99713|90
146|SW1|TH|7.3x5.9mm|126.772|3.22|202.8|5.15112|Top|77.559|1.97|301.225|7.65112|0|0|202.8|5.15112|270
147|SW2|TH|7.3x5.9mm|1881.22|47.783|2073.228|52.66|Top|1979.646|50.283|2122.441|53.91|1881.22|47.783|2200|55.88|180
148|SW3|SMT|7.8x3.5mm|265.941|6.75489|2102.856|53.41255|Top|398.815|10.12989|2138.289|54.31255|265.941|6.75489|2094.983|53.21256|270
149|U1|SMT|8-SOP|1715|43.561|900|22.86|Top|1790|45.466|1008.268|25.61|1715|43.561|900|22.86|270
150|U2|SMT|RGK0064B|1255|31.877|840|21.336|Top|1428.228|36.277|692.362|17.586|1255|31.877|840|21.336|180
151|U3||DCQ0006A|1316|33.4264|165|4.191|Top|1434.11|36.42639|65|1.651|1316|33.4264|165|4.191|180
152|U4|SMT|1.6x0.8mm|1175.541|29.85874|1511.069|38.38115|Top|1153.887|29.30874|1493.352|37.93115|1175.541|29.85874|1511.069|38.38114|90
153|U5|SMT|1x1mm|1197.195|30.40875|1167.382|29.6515|Top|1183.415|30.05875|1147.697|29.1515|1197.195|30.40875|1167.382|29.6515|90
154|Y1|SMT|3.2x0.9x1.5mm|1254.997|31.87693|420|10.668|Top|1205.785|30.62693|420|10.668|1254.997|31.87693|420|10.668|0
155|Y3|SMT|2x1.6mm|1406.147|35.71613|1178.858|29.943|Top|1384.493|35.16613|1206.417|30.643|1406.147|35.71613|1178.858|29.943|0
